client_id,nom,prenom,age,ville,population_ville,revenu_annuel,type_compte,solde,statut
1404,Morel,Sophie,51.0,Mulhouse,108000,75845,Courant,100314.69,Actif
1405,Simon,Sophie,42.0,Orléans,115000,142426,Epargne,116962.52,Inactif
1406,Bernard,Camille,58.0,Limoges,130000,78058,Epargne,90770.78,Actif
1407,Michel,Tom,22.0,Nantes,320000,141162,Courant,63374.5,Actif
1408,Moreau,Louis,29.0,Reims,180000,136889,Courant,52866.26,Actif
1409,Bertrand,Emma,42.0,Strasbourg,290000,114774,Premium,78260.74,Inactif
1410,Moreau,Emma,63.0,Angers,150000,30475,Courant,19071.0,Inactif
1411,Roux,Lina,77.0,Villeurbanne,160000,119866,Courant,72008.17,Actif
1412,Leroy,Luc,60.0,Caen,110000,146273,Epargne,81293.59,Inactif
1413,Richard,Jean,61.0,Toulouse,490000,141064,Courant,73199.84,Actif
1414,Morel,Paul,47.0,Amiens,135000,26676,Premium,78031.27,Inactif
1415,Bernard,Sarah,63.0,Nantes,320000,37151,Premium,93266.06,Actif
1416,Martin,Luc,37.0,Limoges,130000,19846,Epargne,24015.25,Actif
1417,David,Marie,18.0,Saint-Étienne,170000,32445,Epargne,41125.91,Inactif
1418,Lefevre,Tom,66.0,Toulouse,490000,78967,Courant,109806.91,Inactif
1419,Leroy,Hugo,33.0,Rennes,225000,38359,Courant,61825.38,Actif
1420,Bernard,Louis,79.0,Brest,140000,124818,Premium,2659.09,Actif
1421,Dubois,Camille,75.0,Montpellier,300000,54592,Premium,27887.03,Actif
1422,Laurent,Camille,50.0,Strasbourg,290000,81486,Epargne,18791.91,Actif
1423,Michel,Camille,46.0,Le Havre,165000,76464,Courant,117098.5,Inactif
1424,Lefevre,Chloe,27.0,Paris,2148000,29893,Premium,63098.34,Actif
1425,Morel,Emma,30.0,Toulon,175000,64008,Courant,48710.65,Inactif
1426,Bernard,Sarah,72.0,Angers,150000,83349,Courant,13954.63,Inactif
1427,BERNARD,Pierre,49.0,Lyon,520000,23203,Courant,97065.11,Inactif
1428,Durand,Jean,56.0,Lille,235000,45897,Epargne,56307.09,Actif
1429,Martin,Julie,44.0,Limoges,130000,93773,Premium,107798.4,Actif
1430,Bernard,Paul,54.0,Strasbourg,290000,72738,Premium,37348.04,Inactif
1431,BERNARD,Julie,22.0,Lyon,520000,20552,Premium,27881.47,Actif
1432,David,Ines,29.0,Orléans,115000,116362,Epargne,65842.43,Actif
1433,Dupont,Ines,39.0,Toulon,175000,116218,Epargne,53804.12,Actif
1434,Girard,Lucas,31.0,Caen,110000,85452,Premium,81534.99,Actif
1435,Robert,Manon,74.0,Dijon,155000,107702,Premium,10354.95,Inactif
1436,Fournier,Luc,56.0,Metz,120000,98717,Epargne,62624.31,Inactif
1437,Dubois,Ines,72.0,Toulon,175000,108745,Epargne,50357.27,Inactif
1438,Bertrand,Tom,60.0,Saint-Étienne,170000,24278,Courant,39891.41,Inactif
1439,Simon,Julie,57.0,Grenoble,160000,71354,Premium,3737.99,Inactif
1440,Morel,Luc,71.0,Dijon,155000,58297,Premium,106750.27,Actif
1441,Simon,Sarah,34.0,Limoges,130000,22378,Courant,56563.59,Actif
1442,Simon,Hugo,73.0,Orléans,115000,149961,Courant,75412.15,Actif
1443,Richard,Hugo,29.0,Brest,140000,144923,Epargne,21100.29,Inactif
1444,Robert,Camille,38.0,Lille,235000,39159,Courant,19955.86,Actif
1445,Michel,Sarah,50.0,Angers,150000,123573,Premium,101284.3,Actif
1446,Morel,Julie,50.0,Strasbourg,290000,21437,Premium,29523.95,Actif
1447,Bertrand,Adam,39.0,Nantes,320000,83214,Epargne,113711.5,Inactif
1448,Girard,Jean,65.0,Tours,135000,99470,Courant,34796.04,Inactif
1449,Martin,Marie,36.0,Toulouse,490000,47218,Epargne,97135.08,Inactif
1450,Leroy,Hugo,66.0,Clermont-Ferrand,145000,54412,Premium,92679.05,Actif
1451,Moreau,Sarah,80.0,Reims,180000,54263,Premium,57137.31,Actif
1452,Laurent,Lina,70.0,Nice,340000,68466,Epargne,32736.48,Inactif
1453,Robert,Camille,73.0,Limoges,130000,64864,Epargne,58471.79,Inactif
1454,Robert,Camille,27.0,Strasbourg,290000,32448,Premium,60442.08,Inactif
1455,Morel,Lina,51.0,Perpignan,120000,72306,Epargne,81316.62,Actif
1456,Richard,Hugo,56.0,Saint-Étienne,170000,45777,Epargne,25239.87,Actif
1457,Lefevre,Hugo,29.0,Grenoble,160000,33024,Courant,118218.15,Actif
1458,Dupont,Emma,27.0,Bordeaux,260000,131830,Epargne,1229.19,Inactif
1459,Laurent,Sophie,36.0,Limoges,130000,64066,Premium,112200.69,Actif
1460,Richard,Hugo,45.0,Metz,120000,105638,Epargne,108591.12,Actif
1461,Richard,Sophie,73.0,Marseille,870000,72647,Epargne,44926.8,Actif
1462,Richard,Hugo,52.0,Grenoble,160000,49931,Courant,95476.37,Inactif
1463,Leroy,Emma,29.0,Paris,2148000,140484,Epargne,16169.81,Actif
1464,Girard,Jean,61.0,Orléans,115000,104796,Courant,7577.91,Actif
1465,Laurent,Louis,18.0,Toulon,175000,57601,Epargne,25886.63,Inactif
1466,Martin,Luc,77.0,Perpignan,120000,56548,Courant,118183.71,Inactif
1467,Petit,Jean,25.0,Villeurbanne,160000,109838,Premium,30021.28,Actif
1468,Bertrand,Sarah,55.0,Saint-Étienne,170000,106077,Epargne,13397.35,Inactif
1469,Leroy,Jean,75.0,Tours,135000,119273,Epargne,71269.27,Actif
1470,Lefevre,Nathan,64.0,Nice,340000,48959,Premium,83476.5,Inactif
1471,Girard,Pierre,65.0,Orléans,115000,59303,Courant,3812.84,Inactif
1472,Moreau,Sophie,27.0,Mulhouse,108000,146637,Epargne,95567.76,Actif
1473,Bernard,Emma,47.0,Metz,120000,37332,Courant,29618.46,Actif
1474,Fournier,Lucas,41.0,Villeurbanne,160000,142103,Courant,96919.23,Actif
1475,Bertrand,Ines,,Toulouse,490000,83789,Premium,10096.05,Inactif
1476,Dupont,Sarah,31.0,Reims,180000,95630,Epargne,61857.65,Actif
1477,Fournier,Marie,74.0,Toulon,175000,135300,Premium,34265.9,Actif
1478,Lefevre,Sarah,24.0,Nice,340000,115325,Premium,82919.56,Actif
1479,Bernard,Camille,64.0,Paris,2148000,96319,Epargne,30017.6,Actif
1480,Richard,Nathan,44.0,Marseille,870000,31948,Courant,97670.68,Inactif
1481,Leroy,Jean,69.0,Angers,150000,21734,Epargne,56208.98,Inactif
1482,Durand,Manon,74.0,Orléans,115000,124411,Epargne,88769.05,Actif
1483,Girard,Sophie,51.0,Reims,180000,143460,Premium,114192.42,Actif
1484,David,Adam,71.0,Brest,140000,147512,Epargne,77059.47,Actif
1485,Moreau,Lucas,18.0,Dijon,155000,110911,Premium,66640.42,Actif
1486,Dubois,Ines,37.0,Toulouse,490000,45525,Courant,52866.69,Inactif
1487,Morel,Julie,58.0,Mulhouse,108000,72167,Premium,29366.3,Actif
1488,Girard,Manon,72.0,Limoges,130000,23274,Epargne,95914.55,Inactif
1489,Fournier,Luc,74.0,Amiens,135000,102780,Courant,60976.63,Actif
1490,Dupont,Pierre,29.0,Strasbourg,290000,26932,Epargne,73408.88,Inactif
1491,Moreau,Louis,73.0,Villeurbanne,160000,64016,Epargne,11366.03,Inactif
1492,Laurent,Camille,44.0,Strasbourg,290000,45312,Epargne,44745.03,Actif
1493,Bertrand,Sophie,22.0,Paris,2148000,93493,Epargne,105991.86,Actif
1494,Robert,Pierre,26.0,Tours,135000,63513,Courant,75691.84,Actif
1495,Moreau,Luc,78.0,Le Havre,165000,140216,Epargne,36236.95,Actif
1496,Roux,Marie,25.0,Angers,150000,70820,Courant,116426.24,Actif
1497,Bertrand,Nathan,43.0,Nîmes,150000,115258,Epargne,109385.97,Inactif
1498,Dubois,Tom,43.0,Amiens,135000,54216,Premium,97090.33,Actif
1499,Robert,Ines,28.0,Mulhouse,108000,99192,Courant,38296.58,Actif
1500,Bernard,Julie,31.0,Clermont-Ferrand,145000,105404,Courant,69784.38,Inactif
1501,David,Camille,79.0,Lyon,520000,99711,Premium,89563.6,Inactif
1502,Moreau,Jean,20.0,Clermont-Ferrand,145000,105487,Courant,69596.05,Actif
1503,Leroy,Chloe,60.0,Villeurbanne,160000,82234,Premium,115315.8,Inactif
1504,Martin,Hugo,55.0,Lyon,520000,64623,Courant,117100.67,Inactif
1505,Richard,Tom,40.0,Montpellier,300000,38959,Premium,71802.66,Inactif
1506,Laurent,Camille,25.0,Lyon,520000,22539,Premium,10017.65,Inactif
1507,Leroy,Manon,72.0,Bordeaux,260000,62770,Premium,92998.53,Actif
1508,Girard,Lucas,59.0,Brest,140000,59118,Epargne,113140.42,Actif
1509,Morel,Pierre,37.0,Mulhouse,108000,129065,Premium,106017.63,Inactif
1510,Simon,Nathan,44.0,Rennes,225000,98634,Epargne,98069.1,Actif
1511,Richard,Louis,51.0,Amiens,135000,126951,Premium,84505.58,Actif
1512,Moreau,Lucas,48.0,Dijon,155000,142207,Epargne,82128.28,Actif
1513,Dupont,Pierre,60.0,Montpellier,300000,36487,Epargne,83343.11,Actif
1514,Simon,Ines,79.0,Toulon,175000,58151,Epargne,64241.09,Actif
1515,Morel,Paul,47.0,Amiens,135000,92226,Premium,39751.19,Actif
1516,Dubois,Camille,36.0,Le Havre,165000,116205,Courant,14912.7,Actif
1517,Bernard,Nathan,76.0,Nice,340000,140044,Epargne,35995.88,Actif
1518,Girard,Paul,49.0,Montpellier,300000,64198,Courant,51023.45,Actif
1519,Richard,Julie,34.0,Montpellier,300000,55256,Courant,108463.08,Actif
1520,Moreau,Sarah,57.0,Saint-Étienne,170000,123234,Epargne,75.32,Actif
1521,Richard,Tom,79.0,Nice,340000,100807,Courant,41711.82,Inactif
1522,Laurent,Hugo,60.0,Marseille,870000,79193,Epargne,52471.65,Actif
1523,Dubois,Louis,65.0,Angers,150000,128990,Premium,54421.72,Actif
1524,Lefevre,Emma,58.0,Nantes,320000,77906,Premium,28091.1,Actif
1525,Michel,Julie,65.0,Reims,180000,18438,Epargne,22016.71,Inactif
1526,Leroy,Ines,71.0,Metz,120000,37833,Epargne,102822.35,Actif
1527,Simon,Louis,59.0,Saint-Étienne,170000,45949,Courant,18165.99,Actif
1528,Richard,Marie,19.0,Caen,110000,71080,Courant,90430.94,Actif
1529,Lefevre,Jean,71.0,Nîmes,150000,62652,Epargne,17184.91,Actif
1530,Leroy,Emma,70.0,Tours,135000,108695,Premium,82129.21,Inactif
1531,Petit,Pierre,78.0,Rennes,225000,100525,Premium,52939.93,Actif
1532,Simon,Chloe,49.0,Amiens,135000,85750,Courant,50998.91,Inactif
1533,David,Emma,33.0,Bordeaux,260000,18558,Premium,91613.65,Actif
1534,Girard,Marie,42.0,Toulon,175000,147958,Epargne,26445.28,Actif
1535,Moreau,Lina,64.0,Bordeaux,260000,140557,Epargne,80969.18,Inactif
1536,Bertrand,Emma,48.0,Le Havre,165000,91527,Courant,75200.13,Inactif
1537,Laurent,Adam,77.0,Strasbourg,290000,149215,Epargne,61999.63,Actif
1538,Michel,Camille,19.0,Toulon,175000,61965,Premium,15819.46,Inactif
1539,Michel,Camille,46.0,Perpignan,120000,58616,Premium,118854.77,Actif
1540,Leroy,Louis,44.0,Nîmes,150000,109395,Courant,112273.35,Inactif
1541,Dupont,Ines,48.0,Bordeaux,260000,47673,Courant,56883.6,Inactif
1542,Lefevre,Chloe,65.0,Caen,110000,67574,Premium,36246.46,Inactif
1543,Leroy,Hugo,77.0,Marseille,870000,78887,Courant,103562.7,Inactif
1544,Laurent,Louis,77.0,Strasbourg,290000,73805,Premium,62953.27,Inactif
1545,Fournier,Sophie,56.0,Le Havre,165000,134784,Epargne,34097.72,Inactif
1546,Michel,Emma,59.0,Amiens,135000,119817,Courant,76247.22,Inactif
1547,Bertrand,Marie,34.0,Lyon,520000,105272,Premium,1226.37,Actif
1548,Richard,Sarah,35.0,Brest,140000,138481,Courant,86573.94,Actif
1549,Simon,Tom,79.0,Nantes,320000,94268,Courant,18608.9,Actif
1550,Durand,Camille,77.0,Limoges,130000,97912,Courant,67741.19,Actif
1551,Bernard,Paul,19.0,Strasbourg,290000,138689,Epargne,80022.08,Inactif
1552,Fournier,Pierre,24.0,Marseille,870000,18167,Courant,25016.46,Inactif
1553,Robert,Louis,59.0,Saint-Étienne,170000,26324,Epargne,110355.54,Actif
1554,Laurent,Ines,47.0,Lyon,520000,61793,Courant,33889.44,Inactif
1555,Laurent,Hugo,69.0,Lyon,520000,48938,Epargne,86585.15,Actif
1556,Petit,Manon,26.0,Dijon,155000,29257,Premium,47606.91,Inactif
1557,Roux,Louis,37.0,Grenoble,160000,45099,Epargne,82714.33,Actif
1558,Durand,Marie,70.0,Amiens,135000,53251,Courant,44406.81,Actif
1559,Michel,Lucas,44.0,Nice,340000,31544,Courant,27618.78,Actif
1560,David,Ines,65.0,Tours,135000,131952,Epargne,112653.01,Actif
1561,Simon,Louis,48.0,Le Havre,165000,40664,Courant,76914.89,Inactif
1562,Durand,Marie,78.0,Metz,120000,136233,Epargne,49846.5,Inactif
1563,Dupont,Paul,78.0,Saint-Étienne,170000,40984,Epargne,98886.18,Actif
1564,Leroy,Lucas,18.0,Dijon,155000,38891,Epargne,56639.46,Actif
1565,Robert,Ines,44.0,Toulouse,490000,27074,Premium,100771.82,Actif
1566,Leroy,Lina,74.0,Mulhouse,108000,104816,Premium,67298.84,Actif
1567,Leroy,Lina,63.0,Caen,110000,113942,Epargne,54857.87,Inactif
1568,DUPONT,Camille,18.0,Orléans,115000,90980,Epargne,47504.58,Inactif
1569,Laurent,Emma,39.0,Saint-Étienne,170000,122308,Epargne,43513.56,Inactif
1570,Fournier,Manon,64.0,Strasbourg,290000,114540,Premium,73340.86,Actif
1571,Girard,Jean,64.0,Limoges,130000,128262,Courant,49143.93,Actif
1572,Durand,Emma,52.0,Dijon,155000,112591,Epargne,70214.4,Actif
1573,Dupont,Tom,63.0,Rennes,225000,52179,Premium,79400.33,Inactif
1574,Dupont,Jean,27.0,Marseille,870000,68266,Premium,119189.7,Actif
1575,Michel,Julie,34.0,Toulouse,490000,82456,Premium,115202.79,Actif
1576,Robert,Camille,,Perpignan,120000,128258,Epargne,73357.48,Actif
1577,Fournier,Manon,39.0,Le Havre,165000,18544,Courant,43726.47,Inactif
1578,Simon,Camille,20.0,Saint-Étienne,170000,36347,Epargne,85556.43,Inactif
1579,Fournier,Manon,24.0,Villeurbanne,160000,98060,Epargne,68669.42,Actif
1580,Girard,Nathan,66.0,Reims,180000,144142,Premium,49686.52,Actif
1581,Roux,Nathan,28.0,Lille,235000,37881,Epargne,66728.5,Inactif
1582,Durand,Ines,38.0,Nîmes,150000,91224,Epargne,92224.38,Actif
1583,Dubois,Lucas,22.0,Orléans,115000,51635,Epargne,101584.77,Inactif
1584,Petit,Louis,69.0,Grenoble,160000,97028,Premium,107538.14,Inactif
1585,Laurent,Nathan,,Brest,140000,141388,Courant,21276.73,Inactif
1586,Fournier,Hugo,27.0,Nice,340000,90716,Premium,62474.57,Inactif
1587,SIMON,Lina,31.0,Lyon,520000,140011,Premium,116070.76,Actif
1588,Leroy,Sophie,59.0,Villeurbanne,160000,23864,Epargne,23118.08,Inactif
1589,Lefevre,Chloe,31.0,Angers,150000,123096,Courant,46449.44,Inactif
1590,Michel,Jean,63.0,Tours,135000,146130,Premium,102838.52,Actif
1591,Petit,Adam,47.0,Lille,235000,96858,Epargne,88482.01,Actif
1592,Petit,Jean,35.0,Bordeaux,260000,75490,Epargne,26432.7,Actif
1593,Girard,Sarah,63.0,Perpignan,120000,24988,Epargne,11241.23,Inactif
1594,Richard,Sophie,51.0,Montpellier,300000,136498,Premium,50615.4,Inactif
1595,Roux,Marie,33.0,Amiens,135000,126704,Courant,19913.49,Inactif
1596,Michel,Hugo,45.0,Angers,150000,22147,Courant,103224.43,Actif
1597,Simon,Lina,53.0,Toulouse,490000,140823,Epargne,8079.04,Inactif
1598,David,Lina,35.0,Caen,110000,90370,Epargne,42145.33,Actif
1599,Morel,Sarah,42.0,Lille,235000,53619,Premium,30713.26,Inactif
1600,Richard,Paul,65.0,Brest,140000,143249,Epargne,22889.11,Inactif
1601,Laurent,Nathan,66.0,Tours,135000,144501,Epargne,47002.44,Actif
1602,Laurent,Manon,66.0,Grenoble,160000,91162,Epargne,14346.92,Actif
1603,Fournier,Pierre,63.0,Lyon,520000,77509,Courant,17557.91,Actif
1604,Robert,Adam,79.0,Lyon,520000,29321,Courant,92157.66,Inactif
1605,Roux,Jean,52.0,Toulon,175000,138559,Premium,65590.24,Inactif
1606,Michel,Sophie,61.0,Toulouse,490000,43099,Premium,67135.45,Actif
1607,Petit,Paul,23.0,Strasbourg,290000,129344,Premium,20881.1,Actif
1608,Dubois,Marie,30.0,Mulhouse,108000,140310,Premium,103923.6,Actif
1609,Richard,Pierre,48.0,Lille,235000,57299,Premium,99886.77,Inactif
1610,Laurent,Louis,60.0,Nantes,320000,92802,Courant,79505.33,Actif
1611,Fournier,Ines,38.0,Orléans,115000,121610,Premium,40397.36,Inactif
1612,Leroy,Nathan,63.0,Marseille,870000,110663,Premium,90026.38,Inactif
1613,Martin,Lucas,65.0,Reims,180000,121731,Premium,43455.71,Actif
1614,Moreau,Marie,75.0,Caen,110000,98639,Epargne,71182.78,Actif
1615,Michel,Manon,19.0,Lille,235000,80585,Epargne,68209.13,Actif
1616,Martin,Emma,63.0,Bordeaux,260000,140655,Epargne,79622.76,Actif
1617,Richard,Pierre,21.0,Clermont-Ferrand,145000,79071,Courant,100885.1,Actif
1618,Robert,Jean,57.0,Grenoble,160000,77364,Courant,83602.26,Actif
1619,Richard,Hugo,18.0,Le Havre,165000,32348,Courant,46614.77,Inactif
1620,Laurent,Chloe,22.0,Strasbourg,290000,19449,Courant,14145.47,Inactif
1621,Leroy,Sarah,71.0,Mulhouse,108000,116769,Epargne,117971.53,Inactif
1622,Lefevre,Luc,40.0,Caen,110000,45277,Premium,64745.64,Inactif
1623,Leroy,Lucas,39.0,Grenoble,160000,148724,Epargne,54390.46,Inactif
1624,Laurent,Manon,34.0,Le Havre,165000,48524,Courant,106143.03,Actif
1625,Roux,Tom,59.0,Grenoble,160000,36414,Epargne,110599.04,Actif
1626,Simon,Ines,69.0,Le Havre,165000,138824,Courant,59650.49,Actif
1627,Girard,Jean,73.0,Le Havre,165000,118138,Epargne,66931.32,Actif
1628,Fournier,Jean,28.0,Toulon,175000,76286,Premium,63615.66,Inactif
1629,Morel,Nathan,23.0,Angers,150000,53464,Courant,30080.94,Inactif
1630,Laurent,Paul,30.0,Rennes,225000,44742,Courant,73587.01,Inactif
1631,Moreau,Pierre,61.0,Nice,340000,34380,Premium,63081.66,Actif
1632,Moreau,Paul,53.0,Metz,120000,112854,Premium,38535.32,Actif
1633,Dupont,Sarah,56.0,Paris,2148000,110527,Epargne,61758.14,Inactif
1634,Leroy,Manon,51.0,Perpignan,120000,54262,Epargne,119202.11,Inactif
1635,Roux,Paul,60.0,Strasbourg,290000,71730,Premium,20055.34,Actif
1636,Petit,Marie,56.0,Amiens,135000,87862,Premium,38439.39,Inactif
1637,Durand,Ines,37.0,Nice,340000,132358,Courant,22028.61,Actif
1638,Laurent,Sarah,19.0,Angers,150000,103017,Epargne,97896.59,Inactif
1639,Robert,Chloe,74.0,Bordeaux,260000,27721,Courant,63466.78,Actif
1640,Petit,Emma,32.0,Montpellier,300000,39450,Premium,95895.38,Inactif
1641,Laurent,Pierre,64.0,Grenoble,160000,121488,Courant,96451.82,Actif
1642,Simon,Nathan,54.0,Caen,110000,142805,Courant,14717.88,Actif
1643,David,Paul,80.0,Orléans,115000,31251,Courant,18744.56,Actif
1644,Dubois,Ines,55.0,Paris,2148000,75015,Premium,56831.54,Inactif
1645,Simon,Lina,64.0,Marseille,870000,51919,Epargne,52956.18,Actif
1646,Bertrand,Nathan,70.0,Lille,235000,25857,Epargne,58052.07,Actif
1647,Roux,Lucas,70.0,Limoges,130000,132822,Courant,96040.92,Actif
1648,Fournier,Nathan,29.0,Orléans,115000,93133,Premium,60185.25,Inactif
1649,Dubois,Tom,53.0,Montpellier,300000,68259,Courant,88555.14,Inactif
1650,Dupont,Adam,61.0,Metz,120000,142224,Courant,78977.19,Actif
1651,Simon,Sarah,25.0,Dijon,155000,99903,Premium,11608.86,Inactif
1652,Girard,Pierre,22.0,Tours,135000,48559,Epargne,45346.7,Inactif
1653,David,Nathan,32.0,Marseille,870000,48569,Courant,44963.85,Inactif
1654,Laurent,Adam,59.0,Amiens,135000,144433,Epargne,55887.65,Actif
1655,Roux,Hugo,50.0,Strasbourg,290000,69527,Epargne,49390.82,Inactif
1656,Dupont,Lina,66.0,Orléans,115000,131801,Epargne,104270.3,Inactif
1657,Laurent,Ines,80.0,Toulon,175000,108354,Premium,88843.56,Actif
1658,Simon,Jean,47.0,Strasbourg,290000,124750,Courant,56615.54,Actif
1659,Girard,Manon,57.0,Rennes,225000,53628,Epargne,17440.82,Inactif
1660,Roux,Nathan,77.0,Limoges,130000,26969,Epargne,82092.7,Actif
1661,Moreau,Camille,44.0,Toulouse,490000,48096,Courant,97091.82,Inactif
1662,Martin,Emma,36.0,Dijon,155000,112604,Epargne,11512.17,Actif
1663,Robert,Luc,43.0,Nîmes,150000,52400,Courant,10538.07,Actif
1664,Dubois,Manon,57.0,Angers,150000,140003,Epargne,16567.11,Inactif
1665,Girard,Lucas,27.0,Caen,110000,24762,Epargne,5523.94,Inactif
1666,Moreau,Julie,26.0,Caen,110000,77033,Epargne,115398.75,Inactif
1667,Moreau,Julie,30.0,Nice,340000,135454,Epargne,88753.8,Inactif
1668,Bernard,Lucas,60.0,Strasbourg,290000,19022,Courant,117576.26,Actif
1669,Leroy,Louis,77.0,Reims,180000,120331,Courant,84601.49,Actif
1670,Michel,Luc,,Le Havre,165000,66779,Epargne,111868.77,Inactif
1671,Dupont,Marie,40.0,Angers,150000,130717,Premium,96765.55,Inactif
1672,Bernard,Camille,55.0,Le Havre,165000,60138,Courant,103418.81,Inactif
1673,Bertrand,Emma,29.0,Villeurbanne,160000,28681,Courant,64807.08,Inactif
1674,Dupont,Paul,30.0,Nice,340000,34878,Epargne,12202.7,Actif
1675,Girard,Sophie,35.0,Limoges,130000,36968,Courant,57752.4,Inactif
1676,Simon,Paul,55.0,Caen,110000,114032,Premium,84032.57,Inactif
1677,Moreau,Marie,50.0,Clermont-Ferrand,145000,116685,Epargne,105781.27,Actif
1678,Michel,Hugo,38.0,Lyon,520000,89047,Courant,54738.61,Inactif
1679,Petit,Sarah,38.0,Paris,2148000,84879,Premium,95086.5,Inactif
1680,Moreau,Marie,71.0,Strasbourg,290000,28398,Courant,34713.46,Inactif
1681,Morel,Hugo,76.0,Lille,235000,149601,Courant,19606.22,Actif
1682,Laurent,Chloe,41.0,Reims,180000,35225,Premium,64819.41,Inactif
1683,Richard,Tom,47.0,Angers,150000,86875,Premium,76326.96,Actif
1684,Michel,Adam,26.0,Dijon,155000,120906,Epargne,56079.26,Inactif
1685,DAVID,Sophie,41.0,Orléans,115000,109984,Epargne,65086.58,Actif
1686,Simon,Tom,61.0,Marseille,870000,121968,Epargne,65998.39,Inactif
1687,Martin,Lina,27.0,Strasbourg,290000,117642,Courant,23818.97,Actif
1688,Girard,Julie,25.0,Mulhouse,108000,51386,Epargne,45864.29,Inactif
1689,Petit,Manon,74.0,Villeurbanne,160000,20697,Courant,107860.11,Actif
1690,Bernard,Camille,65.0,Lyon,520000,35911,Courant,15394.55,Inactif
1691,Bernard,Manon,58.0,Nantes,320000,141199,Epargne,60612.89,Actif
1692,Morel,Pierre,57.0,Toulon,175000,45042,Epargne,100319.77,Inactif
1693,Bertrand,Adam,61.0,Toulon,175000,142876,Courant,3208.2,Actif
1694,Simon,Chloe,21.0,Perpignan,120000,23907,Epargne,99113.1,Inactif
1695,Durand,Nathan,47.0,Metz,120000,55301,Epargne,112287.88,Actif
1696,Moreau,Camille,66.0,Montpellier,300000,127377,Courant,73362.63,Actif
1697,Laurent,Sarah,37.0,Rennes,225000,43279,Premium,20284.74,Actif
1698,Simon,Chloe,40.0,Mulhouse,108000,71796,Courant,49214.56,Inactif
1699,Robert,Sophie,73.0,Nîmes,150000,120800,Epargne,45054.56,Inactif
1700,Bertrand,Sophie,27.0,Clermont-Ferrand,145000,56357,Courant,25774.03,Actif
1701,MOREL,Julie,22.0,Nîmes,150000,130032,Epargne,114544.9,Actif
1702,Morel,Pierre,69.0,Angers,150000,43053,Premium,66340.12,Inactif
1703,Simon,Tom,53.0,Nantes,320000,127602,Epargne,71095.55,Actif
1704,Richard,Lucas,54.0,Rennes,225000,129719,Premium,67378.95,Actif
1705,Roux,Lucas,40.0,Villeurbanne,160000,111870,Premium,54870.74,Actif
1706,Morel,Tom,29.0,Rennes,225000,84781,Premium,4408.97,Actif
1707,Durand,Sophie,61.0,Tours,135000,58286,Premium,85180.76,Actif
1708,Morel,Marie,61.0,Bordeaux,260000,84867,Courant,115334.2,Inactif
1709,David,Tom,73.0,Grenoble,160000,122249,Courant,107236.47,Actif
1710,Dubois,Sophie,38.0,Lyon,520000,21062,Epargne,36965.84,Actif
1711,Fournier,Sarah,56.0,Reims,180000,58854,Courant,25984.0,Actif
1712,Michel,Manon,19.0,Lyon,520000,93621,Premium,97347.99,Actif
1713,Michel,Sarah,41.0,Nice,340000,140069,Premium,66434.15,Actif
1714,Petit,Luc,37.0,Toulon,175000,49482,Courant,17472.84,Inactif
1715,Bernard,Camille,19.0,Metz,120000,96535,Courant,8372.64,Inactif
1716,David,Sarah,25.0,Toulouse,490000,92125,Premium,7804.79,Inactif
1717,Michel,Hugo,,Marseille,870000,131732,Courant,80145.18,Actif
1718,Fournier,Sophie,44.0,Brest,140000,119875,Premium,105568.36,Actif
1719,Bertrand,Chloe,58.0,Le Havre,165000,127805,Premium,12149.3,Inactif
1720,Robert,Chloe,60.0,Toulouse,490000,148348,Courant,30870.87,Actif
1721,Bertrand,Hugo,64.0,Bordeaux,260000,123434,Premium,119929.05,Inactif
1722,Leroy,Sarah,22.0,Bordeaux,260000,136653,Premium,72374.57,Actif
1723,Simon,Chloe,46.0,Rennes,225000,83939,Courant,40533.72,Actif
